Date,Division,Category,Headcount,Budget_IDR,Actual_IDR,Year,Month,Month_Name,Variance_IDR,Variance_Pct
2024-07-01,Supply Chain & Logistics,Fixed Allowance,496,505362000.0,508348000.0,2024,7,Jul,2986000.0,0.590863578979029
2024-07-01,Supply Chain & Logistics,Variable Allowance/Incentive,496,202145000.0,184399000.0,2024,7,Jul,-17746000.0,-8.778846867347696
2024-07-01,Supply Chain & Logistics,Overtime,496,336908000.0,348394000.0,2024,7,Jul,11486000.0,3.4092393175585025
2024-07-01,Supply Chain & Logistics,BPJS (Kesehatan & Ketenagakerjaan),496,241765000.0,241452000.0,2024,7,Jul,-313000.0,-0.1294645626951792
2024-07-01,Supply Chain & Logistics,THR & Bonus Tahunan,496,280757000.0,0.0,2024,7,Jul,-280757000.0,-100.0
2024-07-01,Supply Chain & Logistics,Training & Development,496,74400000.0,123962000.0,2024,7,Jul,49562000.0,66.61559139784946
2024-07-01,Supply Chain & Logistics,Recruitment Cost,496,4430000.0,5923000.0,2024,7,Jul,1493000.0,33.70203160270881
2024-07-01,Supply Chain & Logistics,Other Employee Benefit,496,272800000.0,239351000.0,2024,7,Jul,-33449000.0,-12.261363636363637
2024-08-01,Supply Chain & Logistics,Basic Salary,496,3369080000.0,3365420000.0,2024,8,Aug,-3660000.0,-0.10863499827846176
2024-08-01,Supply Chain & Logistics,Fixed Allowance,496,505362000.0,504801000.0,2024,8,Aug,-561000.0,-0.11100953375995821
2024-08-01,Supply Chain & Logistics,Variable Allowance/Incentive,496,202145000.0,206340000.0,2024,8,Aug,4195000.0,2.0752430186252444
2024-08-01,Supply Chain & Logistics,Overtime,496,336908000.0,347094000.0,2024,8,Aug,10186000.0,3.0233773018153323
2024-08-01,Supply Chain & Logistics,BPJS (Kesehatan & Ketenagakerjaan),496,241765000.0,247264000.0,2024,8,Aug,5499000.0,2.2745227803859116
2024-08-01,Supply Chain & Logistics,THR & Bonus Tahunan,496,280757000.0,0.0,2024,8,Aug,-280757000.0,-100.0
2024-08-01,Supply Chain & Logistics,Training & Development,496,74400000.0,77887000.0,2024,8,Aug,3487000.0,4.686827956989247
2024-08-01,Supply Chain & Logistics,Recruitment Cost,496,4430000.0,5104000.0,2024,8,Aug,674000.0,15.214446952595937
2024-08-01,Supply Chain & Logistics,Other Employee Benefit,496,272800000.0,250988000.0,2024,8,Aug,-21812000.0,-7.995601173020528
2024-09-01,Supply Chain & Logistics,Basic Salary,496,3369080000.0,3387121000.0,2024,9,Sep,18041000.0,0.5354874327709641
2024-09-01,Supply Chain & Logistics,Fixed Allowance,496,505362000.0,516080000.0,2024,9,Sep,10718000.0,2.120855940889897
2024-09-01,Supply Chain & Logistics,Variable Allowance/Incentive,496,202145000.0,227071000.0,2024,9,Sep,24926000.0,12.330752677533454
2024-09-01,Supply Chain & Logistics,Overtime,496,336908000.0,309016000.0,2024,9,Sep,-27892000.0,-8.278817956237312
2024-09-01,Supply Chain & Logistics,BPJS (Kesehatan & Ketenagakerjaan),496,241765000.0,240663000.0,2024,9,Sep,-1102000.0,-0.45581453063925714
2024-09-01,Supply Chain & Logistics,THR & Bonus Tahunan,496,280757000.0,0.0,2024,9,Sep,-280757000.0,-100.0
2024-09-01,Supply Chain & Logistics,Training & Development,496,74400000.0,77104000.0,2024,9,Sep,2704000.0,3.634408602150538
2024-09-01,Supply Chain & Logistics,Recruitment Cost,496,4430000.0,8372000.0,2024,9,Sep,3942000.0,88.98419864559818
2024-09-01,Supply Chain & Logistics,Other Employee Benefit,496,272800000.0,274367000.0,2024,9,Sep,1567000.0,0.5744134897360703
2024-10-01,Supply Chain & Logistics,Basic Salary,500,3396250000.0,3402023000.0,2024,10,Oct,5773000.0,0.16998159735001842
2024-10-01,Supply Chain & Logistics,Fixed Allowance,500,509438000.0,521188000.0,2024,10,Oct,11750000.0,2.3064632006250023
2024-10-01,Supply Chain & Logistics,Variable Allowance/Incentive,500,203775000.0,220510000.0,2024,10,Oct,16735000.0,8.212489265120844
2024-10-01,Supply Chain & Logistics,Overtime,500,339625000.0,345266000.0,2024,10,Oct,5641000.0,1.6609495767390503
2024-10-01,Supply Chain & Logistics,BPJS (Kesehatan & Ketenagakerjaan),500,243715000.0,239985000.0,2024,10,Oct,-3730000.0,-1.5304761709373653
2024-10-01,Supply Chain & Logistics,THR & Bonus Tahunan,500,283021000.0,0.0,2024,10,Oct,-283021000.0,-100.0
2024-10-01,Supply Chain & Logistics,Training & Development,500,75000000.0,71973000.0,2024,10,Oct,-3027000.0,-4.036
2024-10-01,Supply Chain & Logistics,Recruitment Cost,500,4466000.0,7660000.0,2024,10,Oct,3194000.0,71.51813703537842
2024-10-01,Supply Chain & Logistics,Other Employee Benefit,500,275000000.0,287070000.0,2024,10,Oct,12070000.0,4.389090909090909
2024-11-01,Supply Chain & Logistics,Basic Salary,501,3403042000.0,3391394000.0,2024,11,Nov,-11648000.0,-0.3422819935810372
2024-11-01,Supply Chain & Logistics,Fixed Allowance,501,510456000.0,492786000.0,2024,11,Nov,-17670000.0,-3.461610795053834
2024-11-01,Supply Chain & Logistics,Variable Allowance/Incentive,501,204183000.0,227775000.0,2024,11,Nov,23592000.0,11.55434095884574
2024-11-01,Supply Chain & Logistics,Overtime,501,340304000.0,473936000.0,2024,11,Nov,133632000.0,39.26841882552071
2024-11-01,Supply Chain & Logistics,BPJS (Kesehatan & Ketenagakerjaan),501,244202000.0,246831000.0,2024,11,Nov,2629000.0,1.0765677594778094
2024-11-01,Supply Chain & Logistics,THR & Bonus Tahunan,501,283587000.0,0.0,2024,11,Nov,-283587000.0,-100.0
2024-11-01,Supply Chain & Logistics,Training & Development,501,75150000.0,92085000.0,2024,11,Nov,16935000.0,22.534930139720558
2024-11-01,Supply Chain & Logistics,Recruitment Cost,501,4475000.0,5697000.0,2024,11,Nov,1222000.0,27.307262569832403
2024-11-01,Supply Chain & Logistics,Other Employee Benefit,501,275550000.0,297988000.0,2024,11,Nov,22438000.0,8.142986753765197
2024-12-01,Supply Chain & Logistics,Basic Salary,500,3396250000.0,3338399000.0,2024,12,Dec,-57851000.0,-1.7033787265366214
2024-12-01,Supply Chain & Logistics,Fixed Allowance,500,509438000.0,508872000.0,2024,12,Dec,-566000.0,-0.11110282311095757
2024-12-01,Supply Chain & Logistics,Variable Allowance/Incentive,500,203775000.0,210036000.0,2024,12,Dec,6261000.0,3.072506440927494
2024-12-01,Supply Chain & Logistics,Overtime,500,339625000.0,490097000.0,2024,12,Dec,150472000.0,44.30533676849466
2024-12-01,Supply Chain & Logistics,BPJS (Kesehatan & Ketenagakerjaan),500,243715000.0,247819000.0,2024,12,Dec,4104000.0,1.683934103358431
2024-12-01,Supply Chain & Logistics,THR & Bonus Tahunan,500,283021000.0,1181994000.0,2024,12,Dec,898973000.0,317.63473381833853
2024-12-01,Supply Chain & Logistics,Training & Development,500,75000000.0,58787000.0,2024,12,Dec,-16213000.0,-21.617333333333335
2024-12-01,Supply Chain & Logistics,Recruitment Cost,500,4466000.0,6094000.0,2024,12,Dec,1628000.0,36.45320197044335
2024-12-01,Supply Chain & Logistics,Other Employee Benefit,500,275000000.0,262077000.0,2024,12,Dec,-12923000.0,-4.699272727272727
2023-01-01,Sales & Distribution,Basic Salary,902,6314000000.0,6247121000.0,2023,1,Jan,-66879000.0,-1.059217611656636
2023-01-01,Sales & Distribution,Fixed Allowance,902,947100000.0,945913000.0,2023,1,Jan,-1187000.0,-0.12532995459824728
2023-01-01,Sales & Distribution,Variable Allowance/Incentive,902,1578500000.0,1699115000.0,2023,1,Jan,120615000.0,7.641114982578396
2023-01-01,Sales & Distribution,Overtime,902,315700000.0,284581000.0,2023,1,Jan,-31119000.0,-9.857142857142858
2023-01-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),902,453093000.0,456518000.0,2023,1,Jan,3425000.0,0.7559154522360751
2023-01-01,Sales & Distribution,THR & Bonus Tahunan,902,526167000.0,0.0,2023,1,Jan,-526167000.0,-100.0
2023-01-01,Sales & Distribution,Training & Development,902,135300000.0,199261000.0,2023,1,Jan,63961000.0,47.27346637102735
2023-01-01,Sales & Distribution,Recruitment Cost,902,10062000.0,10085000.0,2023,1,Jan,23000.0,0.22858278672232163
2023-01-01,Sales & Distribution,Other Employee Benefit,902,496100000.0,493445000.0,2023,1,Jan,-2655000.0,-0.535174360008063
2023-02-01,Sales & Distribution,Basic Salary,903,6321000000.0,6286004000.0,2023,2,Feb,-34996000.0,-0.5536465749090334
2023-02-01,Sales & Distribution,Fixed Allowance,903,948150000.0,925435000.0,2023,2,Feb,-22715000.0,-2.395717977113326
2023-02-01,Sales & Distribution,Variable Allowance/Incentive,903,1580250000.0,1828631000.0,2023,2,Feb,248381000.0,15.71782945736434
2023-02-01,Sales & Distribution,Overtime,903,316050000.0,317165000.0,2023,2,Feb,1115000.0,0.3527922797025787
2023-02-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),903,453595000.0,448834000.0,2023,2,Feb,-4761000.0,-1.0496147444306043
2023-02-01,Sales & Distribution,THR & Bonus Tahunan,903,526750000.0,0.0,2023,2,Feb,-526750000.0,-100.0
2023-02-01,Sales & Distribution,Training & Development,903,135450000.0,139798000.0,2023,2,Feb,4348000.0,3.210040605389443
2023-02-01,Sales & Distribution,Recruitment Cost,903,10073000.0,12238000.0,2023,2,Feb,2165000.0,21.493100367318576
2023-02-01,Sales & Distribution,Other Employee Benefit,903,496650000.0,491163000.0,2023,2,Feb,-5487000.0,-1.1048021745696164
2023-03-01,Sales & Distribution,Basic Salary,908,6356000000.0,6404147000.0,2023,3,Mar,48147000.0,0.7575047199496538
2023-03-01,Sales & Distribution,Fixed Allowance,908,953400000.0,943284000.0,2023,3,Mar,-10116000.0,-1.0610446821900565
2023-03-01,Sales & Distribution,Variable Allowance/Incentive,908,1589000000.0,1515802000.0,2023,3,Mar,-73198000.0,-4.606544996853367
2023-03-01,Sales & Distribution,Overtime,908,317800000.0,309059000.0,2023,3,Mar,-8741000.0,-2.750471994965387
2023-03-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),908,456107000.0,440358000.0,2023,3,Mar,-15749000.0,-3.4529178460317422
2023-03-01,Sales & Distribution,THR & Bonus Tahunan,908,529667000.0,0.0,2023,3,Mar,-529667000.0,-100.0
2023-03-01,Sales & Distribution,Training & Development,908,136200000.0,105245000.0,2023,3,Mar,-30955000.0,-22.727606461086637
2023-03-01,Sales & Distribution,Recruitment Cost,908,10129000.0,16988000.0,2023,3,Mar,6859000.0,67.71645769572514
2023-03-01,Sales & Distribution,Other Employee Benefit,908,499400000.0,540475000.0,2023,3,Mar,41075000.0,8.224869843812575
2023-04-01,Sales & Distribution,Basic Salary,911,6377000000.0,6413767000.0,2023,4,Apr,36767000.0,0.5765563744707543
2023-04-01,Sales & Distribution,Fixed Allowance,911,956550000.0,962505000.0,2023,4,Apr,5955000.0,0.6225497883017093
2023-04-01,Sales & Distribution,Variable Allowance/Incentive,911,1594250000.0,1986930000.0,2023,4,Apr,392680000.0,24.631017719931002
2023-04-01,Sales & Distribution,Overtime,911,318850000.0,354548000.0,2023,4,Apr,35698000.0,11.195860122314567
2023-04-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),911,457614000.0,456735000.0,2023,4,Apr,-879000.0,-0.1920832841652572
2023-04-01,Sales & Distribution,THR & Bonus Tahunan,911,531417000.0,6194196000.0,2023,4,Apr,5662779000.0,1065.5998961267705
2023-04-01,Sales & Distribution,Training & Development,911,136650000.0,103722000.0,2023,4,Apr,-32928000.0,-24.096597145993414
2023-04-01,Sales & Distribution,Recruitment Cost,911,10163000.0,13349000.0,2023,4,Apr,3186000.0,31.349011118764142
2023-04-01,Sales & Distribution,Other Employee Benefit,911,501050000.0,482102000.0,2023,4,Apr,-18948000.0,-3.78165851711406
2023-05-01,Sales & Distribution,Basic Salary,911,6377000000.0,6335768000.0,2023,5,May,-41232000.0,-0.6465736239611103
2023-05-01,Sales & Distribution,Fixed Allowance,911,956550000.0,935859000.0,2023,5,May,-20691000.0,-2.163086090638231
2023-05-01,Sales & Distribution,Variable Allowance/Incentive,911,1594250000.0,1809428000.0,2023,5,May,215178000.0,13.49713031205896
2023-05-01,Sales & Distribution,Overtime,911,318850000.0,346961000.0,2023,5,May,28111000.0,8.8163713344833
2023-05-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),911,457614000.0,457559000.0,2023,5,May,-55000.0,-0.012018863059259552
2023-05-01,Sales & Distribution,THR & Bonus Tahunan,911,531417000.0,0.0,2023,5,May,-531417000.0,-100.0
2023-05-01,Sales & Distribution,Training & Development,911,136650000.0,166985000.0,2023,5,May,30335000.0,22.199048664471277
2023-05-01,Sales & Distribution,Recruitment Cost,911,10163000.0,12949000.0,2023,5,May,2786000.0,27.413165403916167
2023-05-01,Sales & Distribution,Other Employee Benefit,911,501050000.0,479473000.0,2023,5,May,-21577000.0,-4.306356651032831
2023-06-01,Sales & Distribution,Basic Salary,919,6433000000.0,6467668000.0,2023,6,Jun,34668000.0,0.5389087517487953
2023-06-01,Sales & Distribution,Fixed Allowance,919,964950000.0,944932000.0,2023,6,Jun,-20018000.0,-2.0745116327270843
2023-06-01,Sales & Distribution,Variable Allowance/Incentive,919,1608250000.0,1583761000.0,2023,6,Jun,-24489000.0,-1.52271102129644
2023-06-01,Sales & Distribution,Overtime,919,321650000.0,293486000.0,2023,6,Jun,-28164000.0,-8.756101352401679
2023-06-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),919,461632000.0,452057000.0,2023,6,Jun,-9575000.0,-2.074162969638153
2023-06-01,Sales & Distribution,THR & Bonus Tahunan,919,536083000.0,0.0,2023,6,Jun,-536083000.0,-100.0
2023-06-01,Sales & Distribution,Training & Development,919,137850000.0,157001000.0,2023,6,Jun,19151000.0,13.892636924192963
2023-06-01,Sales & Distribution,Recruitment Cost,919,10252000.0,18932000.0,2023,6,Jun,8680000.0,84.66640655481858
2023-06-01,Sales & Distribution,Other Employee Benefit,919,505450000.0,470105000.0,2023,6,Jun,-35345000.0,-6.992778712038778
2023-07-01,Sales & Distribution,Basic Salary,924,6468000000.0,6425916000.0,2023,7,Jul,-42084000.0,-0.6506493506493506
2023-07-01,Sales & Distribution,Fixed Allowance,924,970200000.0,960748000.0,2023,7,Jul,-9452000.0,-0.9742321170892598
2023-07-01,Sales & Distribution,Variable Allowance/Incentive,924,1617000000.0,1540368000.0,2023,7,Jul,-76632000.0,-4.739146567717997
2023-07-01,Sales & Distribution,Overtime,924,323400000.0,295459000.0,2023,7,Jul,-27941000.0,-8.639764996907855
2023-07-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),924,464144000.0,464481000.0,2023,7,Jul,337000.0,0.07260677720707367
2023-07-01,Sales & Distribution,THR & Bonus Tahunan,924,539000000.0,0.0,2023,7,Jul,-539000000.0,-100.0
2023-07-01,Sales & Distribution,Training & Development,924,138600000.0,194119000.0,2023,7,Jul,55519000.0,40.05699855699856
2023-07-01,Sales & Distribution,Recruitment Cost,924,10308000.0,13756000.0,2023,7,Jul,3448000.0,33.44974776872332
2023-07-01,Sales & Distribution,Other Employee Benefit,924,508200000.0,506923000.0,2023,7,Jul,-1277000.0,-0.25127902400629676
2023-08-01,Sales & Distribution,Basic Salary,927,6489000000.0,6430108000.0,2023,8,Aug,-58892000.0,-0.9075666512559717
2023-08-01,Sales & Distribution,Fixed Allowance,927,973350000.0,962122000.0,2023,8,Aug,-11228000.0,-1.1535418914059692
2023-08-01,Sales & Distribution,Variable Allowance/Incentive,927,1622250000.0,1720285000.0,2023,8,Aug,98035000.0,6.0431499460625675
2023-08-01,Sales & Distribution,Overtime,927,324450000.0,340702000.0,2023,8,Aug,16252000.0,5.009092310063184
2023-08-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),927,465651000.0,458823000.0,2023,8,Aug,-6828000.0,-1.4663342288537984
2023-08-01,Sales & Distribution,THR & Bonus Tahunan,927,540750000.0,0.0,2023,8,Aug,-540750000.0,-100.0
2023-08-01,Sales & Distribution,Training & Development,927,139050000.0,141122000.0,2023,8,Aug,2072000.0,1.4901114706939949
2023-08-01,Sales & Distribution,Recruitment Cost,927,10341000.0,15354000.0,2023,8,Aug,5013000.0,48.4769364664926
2023-08-01,Sales & Distribution,Other Employee Benefit,927,509850000.0,467293000.0,2023,8,Aug,-42557000.0,-8.346964793566736
2023-09-01,Sales & Distribution,Basic Salary,932,6524000000.0,6480770000.0,2023,9,Sep,-43230000.0,-0.6626302881667688
2023-09-01,Sales & Distribution,Fixed Allowance,932,978600000.0,989768000.0,2023,9,Sep,11168000.0,1.1412221540976906
2023-09-01,Sales & Distribution,Variable Allowance/Incentive,932,1631000000.0,2413050000.0,2023,9,Sep,782050000.0,47.949110974862045
2023-09-01,Sales & Distribution,Overtime,932,326200000.0,236790000.0,2023,9,Sep,-89410000.0,-27.409564684242792
2023-09-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),932,468162000.0,464942000.0,2023,9,Sep,-3220000.0,-0.6877961047671532
2023-09-01,Sales & Distribution,THR & Bonus Tahunan,932,543667000.0,0.0,2023,9,Sep,-543667000.0,-100.0
2023-09-01,Sales & Distribution,Training & Development,932,139800000.0,133368000.0,2023,9,Sep,-6432000.0,-4.600858369098713
2023-09-01,Sales & Distribution,Recruitment Cost,932,10397000.0,8044000.0,2023,9,Sep,-2353000.0,-22.631528325478502
2023-09-01,Sales & Distribution,Other Employee Benefit,932,512600000.0,533046000.0,2023,9,Sep,20446000.0,3.988685134607881
2023-10-01,Sales & Distribution,Basic Salary,933,6531000000.0,6548486000.0,2023,10,Oct,17486000.0,0.2677384780278671
2023-10-01,Sales & Distribution,Fixed Allowance,933,979650000.0,1034193000.0,2023,10,Oct,54543000.0,5.567600673709999
2023-10-01,Sales & Distribution,Variable Allowance/Incentive,933,1632750000.0,1422320000.0,2023,10,Oct,-210430000.0,-12.888072270708928
2023-10-01,Sales & Distribution,Overtime,933,326550000.0,321699000.0,2023,10,Oct,-4851000.0,-1.4855305466237942
2023-10-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),933,468665000.0,465800000.0,2023,10,Oct,-2865000.0,-0.6113108510343208
2023-10-01,Sales & Distribution,THR & Bonus Tahunan,933,544250000.0,0.0,2023,10,Oct,-544250000.0,-100.0
2023-10-01,Sales & Distribution,Training & Development,933,139950000.0,127313000.0,2023,10,Oct,-12637000.0,-9.029653447659879
2023-10-01,Sales & Distribution,Recruitment Cost,933,10408000.0,15483000.0,2023,10,Oct,5075000.0,48.76056879323597
2023-10-01,Sales & Distribution,Other Employee Benefit,933,513150000.0,541536000.0,2023,10,Oct,28386000.0,5.531715872551885
2023-11-01,Sales & Distribution,Basic Salary,939,6573000000.0,6525455000.0,2023,11,Nov,-47545000.0,-0.7233378974593032
2023-11-01,Sales & Distribution,Fixed Allowance,939,985950000.0,1033943000.0,2023,11,Nov,47993000.0,4.86769105938435
2023-11-01,Sales & Distribution,Variable Allowance/Incentive,939,1643250000.0,2533201000.0,2023,11,Nov,889951000.0,54.157979613570674
2023-11-01,Sales & Distribution,Overtime,939,328650000.0,321977000.0,2023,11,Nov,-6673000.0,-2.0304275064658452
2023-11-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),939,471678000.0,474304000.0,2023,11,Nov,2626000.0,0.55673573921192
2023-11-01,Sales & Distribution,THR & Bonus Tahunan,939,547750000.0,0.0,2023,11,Nov,-547750000.0,-100.0
2023-11-01,Sales & Distribution,Training & Development,939,140850000.0,128089000.0,2023,11,Nov,-12761000.0,-9.05999290024849
2023-11-01,Sales & Distribution,Recruitment Cost,939,10475000.0,13377000.0,2023,11,Nov,2902000.0,27.704057279236277
2023-11-01,Sales & Distribution,Other Employee Benefit,939,516450000.0,512430000.0,2023,11,Nov,-4020000.0,-0.7783909381353471
2023-12-01,Sales & Distribution,Basic Salary,946,6622000000.0,6638848000.0,2023,12,Dec,16848000.0,0.25442464512231955
2023-12-01,Sales & Distribution,Fixed Allowance,946,993300000.0,1000007000.0,2023,12,Dec,6707000.0,0.6752240008053961
2023-12-01,Sales & Distribution,Variable Allowance/Incentive,946,1655500000.0,2258123000.0,2023,12,Dec,602623000.0,36.40126849894292
2023-12-01,Sales & Distribution,Overtime,946,331100000.0,320555000.0,2023,12,Dec,-10545000.0,-3.1848384173965574
2023-12-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),946,475195000.0,472921000.0,2023,12,Dec,-2274000.0,-0.4785403886825409
2023-12-01,Sales & Distribution,THR & Bonus Tahunan,946,551833000.0,3065423000.0,2023,12,Dec,2513590000.0,455.4983119893156
2023-12-01,Sales & Distribution,Training & Development,946,141900000.0,148068000.0,2023,12,Dec,6168000.0,4.346723044397463
2023-12-01,Sales & Distribution,Recruitment Cost,946,10553000.0,20036000.0,2023,12,Dec,9483000.0,89.8607031175969
2023-12-01,Sales & Distribution,Other Employee Benefit,946,520300000.0,542962000.0,2023,12,Dec,22662000.0,4.3555640976359795
2024-01-01,Sales & Distribution,Basic Salary,949,6941935000.0,7025322000.0,2024,1,Jan,83387000.0,1.2012068681138617
2024-01-01,Sales & Distribution,Fixed Allowance,949,1041290000.0,1032792000.0,2024,1,Jan,-8498000.0,-0.8161031028820022
2024-01-01,Sales & Distribution,Variable Allowance/Incentive,949,1735484000.0,1452513000.0,2024,1,Jan,-282971000.0,-16.305019233827565
2024-01-01,Sales & Distribution,Overtime,949,347097000.0,312106000.0,2024,1,Jan,-34991000.0,-10.081043627573848
2024-01-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),949,498153000.0,484174000.0,2024,1,Jan,-13979000.0,-2.8061659771194796
2024-01-01,Sales & Distribution,THR & Bonus Tahunan,949,578495000.0,0.0,2024,1,Jan,-578495000.0,-100.0
2024-01-01,Sales & Distribution,Training & Development,949,142350000.0,215751000.0,2024,1,Jan,73401000.0,51.56375131717598
2024-01-01,Sales & Distribution,Recruitment Cost,949,10586000.0,13294000.0,2024,1,Jan,2708000.0,25.580955979595693
2024-01-01,Sales & Distribution,Other Employee Benefit,949,521950000.0,565701000.0,2024,1,Jan,43751000.0,8.38222051920682
2024-02-01,Sales & Distribution,Basic Salary,953,6971195000.0,6955921000.0,2024,2,Feb,-15274000.0,-0.2191016030967431
2024-02-01,Sales & Distribution,Fixed Allowance,953,1045679000.0,1063025000.0,2024,2,Feb,17346000.0,1.6588264658657197
2024-02-01,Sales & Distribution,Variable Allowance/Incentive,953,1742799000.0,1434514000.0,2024,2,Feb,-308285000.0,-17.689073725656257
2024-02-01,Sales & Distribution,Overtime,953,348560000.0,356772000.0,2024,2,Feb,8212000.0,2.355978884553592
2024-02-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),953,500253000.0,506037000.0,2024,2,Feb,5784000.0,1.1562149552326522
2024-02-01,Sales & Distribution,THR & Bonus Tahunan,953,580933000.0,0.0,2024,2,Feb,-580933000.0,-100.0
2024-02-01,Sales & Distribution,Training & Development,953,142950000.0,111245000.0,2024,2,Feb,-31705000.0,-22.179083595662817
2024-02-01,Sales & Distribution,Recruitment Cost,953,10631000.0,17089000.0,2024,2,Feb,6458000.0,60.74687235443514
2024-02-01,Sales & Distribution,Other Employee Benefit,953,524150000.0,533021000.0,2024,2,Feb,8871000.0,1.6924544500620051
2024-03-01,Sales & Distribution,Basic Salary,956,6993140000.0,7037391000.0,2024,3,Mar,44251000.0,0.6327772645764278
2024-03-01,Sales & Distribution,Fixed Allowance,956,1048971000.0,1096609000.0,2024,3,Mar,47638000.0,4.541402955849113
2024-03-01,Sales & Distribution,Variable Allowance/Incentive,956,1748285000.0,1773721000.0,2024,3,Mar,25436000.0,1.4549115275827453
2024-03-01,Sales & Distribution,Overtime,956,349657000.0,358336000.0,2024,3,Mar,8679000.0,2.4821467895680622
2024-03-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),956,501828000.0,498370000.0,2024,3,Mar,-3458000.0,-0.6890807208844465
2024-03-01,Sales & Distribution,THR & Bonus Tahunan,956,582762000.0,0.0,2024,3,Mar,-582762000.0,-100.0
2024-03-01,Sales & Distribution,Training & Development,956,143400000.0,125120000.0,2024,3,Mar,-18280000.0,-12.747559274755925
2024-03-01,Sales & Distribution,Recruitment Cost,956,10665000.0,16098000.0,2024,3,Mar,5433000.0,50.942334739803094
2024-03-01,Sales & Distribution,Other Employee Benefit,956,525800000.0,503294000.0,2024,3,Mar,-22506000.0,-4.2803347280334725
2024-04-01,Sales & Distribution,Basic Salary,960,7022400000.0,6988857000.0,2024,4,Apr,-33543000.0,-0.4776572112098427
2024-04-01,Sales & Distribution,Fixed Allowance,960,1053360000.0,1063451000.0,2024,4,Apr,10091000.0,0.957982076403129
2024-04-01,Sales & Distribution,Variable Allowance/Incentive,960,1755600000.0,1802462000.0,2024,4,Apr,46862000.0,2.66928685349738
2024-04-01,Sales & Distribution,Overtime,960,351120000.0,387550000.0,2024,4,Apr,36430000.0,10.375370243791297
2024-04-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),960,503927000.0,500072000.0,2024,4,Apr,-3855000.0,-0.7649917547581296
2024-04-01,Sales & Distribution,THR & Bonus Tahunan,960,585200000.0,6965545000.0,2024,4,Apr,6380345000.0,1090.2845181134655
2024-04-01,Sales & Distribution,Training & Development,960,144000000.0,122859000.0,2024,4,Apr,-21141000.0,-14.681250000000002
2024-04-01,Sales & Distribution,Recruitment Cost,960,10709000.0,11900000.0,2024,4,Apr,1191000.0,11.121486600056027
2024-04-01,Sales & Distribution,Other Employee Benefit,960,528000000.0,537961000.0,2024,4,Apr,9961000.0,1.8865530303030305
2024-05-01,Sales & Distribution,Basic Salary,966,7066290000.0,7001127000.0,2024,5,May,-65163000.0,-0.9221670777734852
2024-05-01,Sales & Distribution,Fixed Allowance,966,1059943000.0,1078378000.0,2024,5,May,18435000.0,1.7392444688063415
2024-05-01,Sales & Distribution,Variable Allowance/Incentive,966,1766572000.0,1958159000.0,2024,5,May,191587000.0,10.845128304988418
2024-05-01,Sales & Distribution,Overtime,966,353314000.0,367922000.0,2024,5,May,14608000.0,4.13456585360331
2024-05-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),966,507077000.0,521352000.0,2024,5,May,14275000.0,2.8151543059535338
2024-05-01,Sales & Distribution,THR & Bonus Tahunan,966,588857000.0,0.0,2024,5,May,-588857000.0,-100.0
2024-05-01,Sales & Distribution,Training & Development,966,144900000.0,128082000.0,2024,5,May,-16818000.0,-11.606625258799172
2024-05-01,Sales & Distribution,Recruitment Cost,966,10776000.0,9279000.0,2024,5,May,-1497000.0,-13.891982182628063
2024-05-01,Sales & Distribution,Other Employee Benefit,966,531300000.0,484048000.0,2024,5,May,-47252000.0,-8.89365706757011
2024-06-01,Sales & Distribution,Basic Salary,974,7124810000.0,7171432000.0,2024,6,Jun,46622000.0,0.654361309284037
2024-06-01,Sales & Distribution,Fixed Allowance,974,1068721000.0,1067533000.0,2024,6,Jun,-1188000.0,-0.11116091103290757
2024-06-01,Sales & Distribution,Variable Allowance/Incentive,974,1781202000.0,1821097000.0,2024,6,Jun,39895000.0,2.2397796544131436
2024-06-01,Sales & Distribution,Overtime,974,356240000.0,316146000.0,2024,6,Jun,-40094000.0,-11.254772063777228
2024-06-01,Sales & Distribution,BPJS (Kesehatan & Ketenagakerjaan),974,511276000.0,530033000.0,2024,6,Jun,18757000.0,3.668664283087804
2024-06-01,Sales & Distribution,THR & Bonus Tahunan,974,593734000.0,0.0,2024,6,Jun,-593734000.0,-100.0
2024-06-01,Sales & Distribution,Training & Development,974,146100000.0,148932000.0,2024,6,Jun,2832000.0,1.9383983572895276
